IDFrom	IDTo	Weight	Time
1629	1629	1	1463058703
122	996	1	1462232119
996	155	1	1462941642
1888	996	1	1443612828
1888	996	1	1443615152
996	872	1	1463458747
476	996	1	1462514874
872	996	1	1463374713
996	38	1	1463658511
693	56	1	1462516415
693	693	1	1462516415
341	1706	1	1462467226
996	872	1	1463392404
996	872	1	1462943792
996	112	1	1461822455
1360	1706	1	1462319000
872	996	1	1463472293
1802	1706	1	1463070982
996	1417	1	1463121412
872	715	1	1463381099
872	56	1	1461563511
1888	996	1	1443611820
1621	996	1	1463604670
499	1706	1	1462374364
872	996	1	1462429942
872	155	1	1463391000
872	996	1	1463391000
1888	996	1	1443614744
1802	1706	1	1463841379
1629	1629	1	1464026739
1802	1706	1	1462956614
1629	1629	1	1463402862
996	872	1	1463130958
996	1863	1	1462278912
1629	1629	1	1463662404
1629	1629	1	1462550491
872	996	1	1462970483
1629	1629	1	1461600055
1629	1629	1	1463608049
266	266	1	1464072107
341	1706	1	1463471403
996	872	1	1463479521
872	996	1	1462337075
1802	1706	1	1462323994
1	996	1	1463991629
499	1706	1	1463238341
341	1706	1	1462694217
453	1886	1	1462867196
996	155	1	1461828416
1888	996	1	1461751992
1888	996	1	1443614040
996	872	1	1463474083
693	996	1	1462288765
996	17	1	1462519128
1629	1629	1	1463066596
1888	996	1	1443528579
1629	1629	1	1462728978
1888	996	1	1443458380
996	1470	1	1462441245
996	699	1	1462345027
996	520	1	1462345027
996	453	1	1461759616
341	1706	1	1462785885
453	56	1	1462335640
17	996	1	1462539979
740	740	1	1462874115
1888	996	1	1443550329
996	872	1	1463297863
1629	1629	1	1463077111
996	872	1	1463025054
996	476	1	1462519413
996	872	1	1463554356
740	740	1	1463743410
1888	996	1	1443613878
930	1706	1	1462710395
1629	1629	1	1462802011
1629	1629	1	1462364643
1261	1261	1	1463606779
872	996	1	1462970101
1629	1629	1	1463280797
996	334	1	1462861986
740	740	1	1461577450
1888	996	1	1443528653
872	996	1	1462976987
1888	996	1	1443611548
996	396	1	1462450661
996	872	1	1462970536
996	122	1	1462963581
996	1863	1	1462963581
1417	996	1	1463130970
1629	1629	1	1463508826
1888	996	1	1443615596
1673	56	1	1463636024
996	872	1	1462784818
996	1673	1	1461565028
1802	1706	1	1462316995
1629	1629	1	1464022744
193	1706	1	1462319552
1888	996	1	1443549374
1629	1629	1	1462922024
1888	996	1	1443612186
872	155	1	1462344550
872	996	1	1462344550
996	872	1	1462852609
996	1863	1	1462276089
1888	996	1	1443611603
872	996	1	1463055469
315	1706	1	1463520699
996	872	1	1462775798
453	56	1	1463457221
872	453	1	1462275703
1888	996	1	1443615152
1629	1629	1	1463176460
996	1555	1	1462862472
1673	56	1	1463657014
1802	1706	1	1461577928
301	301	1	1462477394
996	872	1	1463660115
1888	996	1	1443613439
872	996	1	1463025188
996	155	1	1463377562
1888	996	1	1443458959
1629	1629	1	1462319812
996	17	1	1462772392
341	1706	1	1463578210
1629	1629	1	1463593486
996	1874	1	1462351781
1888	996	1	1443611395
453	996	1	1461741387
1629	1629	1	1462377731
1802	1706	1	1463717820
996	872	1	1463375966
122	1863	1	1463062408
499	1706	1	1462719942
341	1706	1	1462607795
1888	996	1	1443545214
499	1706	1	1463929540
1802	1706	1	1463747228
996	1391	1	1463150709
453	56	1	1462253493
996	1863	1	1462196824
1673	56	1	1462354132
996	872	1	1462454356
996	453	1	1462454356
693	996	1	1463726110
1	996	1	1421247394
996	872	1	1462272180
996	1863	1	1462196029
1629	1629	1	1463668421
996	472	1	1462386141
1123	1361	1	1462950006
1123	801	1	1462950006
996	872	1	1463213128
155	996	1	1462941756
740	740	1	1463045487
1629	1629	1	1462985851
996	872	1	1462770537
996	1673	1	1461565703
996	155	1	1462945071
872	996	1	1462271634
885	1380	1	1463065669
885	1706	1	1463065669
885	1309	1	1463065669
885	1162	1	1463065669
885	1699	1	1463065669
1888	996	1	1443614004
996	1621	1	1463478190
996	476	1	1462515974
1629	1629	1	1462804461
1888	996	1	1443610008
341	1706	1	1462389582
740	740	1	1463479309
1629	1629	1	1463054638
996	699	1	1463727842
1372	1372	1	1463107223
17	996	1	1462543558
1888	996	1	1443472116
1629	1629	1	1462981425
872	715	1	1463381216
1888	996	1	1443615537
996	872	1	1462194598
341	1706	1	1463733831
996	122	1	1462960261
1280	56	1	1463483902
872	996	1	1464083710
1802	1706	1	1462676130
1888	996	1	1443615551
1621	996	1	1463237290
1629	1629	1	1463764217
1888	996	1	1443548430
996	1673	1	1461762959
1629	1629	1	1462815741
996	872	1	1462173573
1673	56	1	1464069278
1802	1706	1	1463109291
704	56	1	1463483983
704	1280	1	1463483983
704	693	1	1463483983
1888	996	1	1443612859
1634	1706	1	1463704216
1629	1629	1	1462478422
1673	56	1	1462856869
1888	996	1	1443614515
1888	996	1	1462974905
1629	1629	1	1461597368
341	1706	1	1463996174
1888	996	1	1443615408
1	996	1	1456732851
996	872	1	1463390975
996	155	1	1463390975
1888	996	1	1443613350
486	1972	1	1463033232
341	1706	1	1463555497
1629	1629	1	1463081265
740	740	1	1462958005
996	872	1	1462195920
324	1706	1	1461618016
1629	1629	1	1462374960
341	1706	1	1462644032
872	996	1	1462870029
1629	1629	1	1464120805
996	17	1	1462514337
1912	996	1	1462611267
1912	1598	1	1462611267
1912	1309	1	1462611267
1912	1162	1	1462611267
1912	1380	1	1462611267
1629	1629	1	1464034166
1888	996	1	1443615329
872	996	1	1462967117
301	301	1	1463971079
1802	1706	1	1463143476
996	1621	1	1463150787
1773	1361	1	1463159022
1773	801	1	1463159022
1673	56	1	1462354030
996	872	1	1462779092
499	1706	1	1464015953
155	872	1	1461748901
155	996	1	1461748901
996	872	1	1463391591
996	155	1	1463391591
1372	1372	1	1462760112
1673	996	1	1463657971
996	1417	1	1463117373
996	872	1	1463664526
341	1706	1	1462519957
1629	1629	1	1461607583
341	1706	1	1463048996
1888	996	1	1443612186
996	1673	1	1463637961
315	1706	1	1463411174
872	996	1	1462771041
1888	996	1	1443548883
1629	1629	1	1463754540
155	872	1	1462443048
1802	1706	1	1462890282
872	996	1	1462272249
1802	1706	1	1463043744
266	266	1	1463987831
996	1912	1	1463390278
996	872	1	1463387437
1888	996	1	1443544881
1629	1629	1	1463764951
1937	1706	1	1462522001
740	740	1	1462534774
499	1706	1	1462892744
1888	996	1	1443612262
499	1706	1	1463324745
1802	1706	1	1461549658
301	301	1	1462415866
996	872	1	1463475210
1675	996	1	1463998205
1888	996	1	1443615330
996	872	1	1462456334
885	1380	1	1462281429
885	1706	1	1462281429
885	1309	1	1462281429
885	1162	1	1462281429
885	1699	1	1462281429
996	872	1	1463397520
1802	1706	1	1462353523
996	872	1	1463384005
512	512	1	1463971466
872	996	1	1463376661
512	512	1	1463145680
872	996	1	1463134211
996	327	1	1463662853
996	912	1	1463662853
1629	1629	1	1462549531
1629	1629	1	1462389376
872	996	1	1462770366
1629	1629	1	1463927737
996	872	1	1463055226
996	872	1	1462958292
453	1280	1	1463484110
1802	1706	1	1463421699
1673	56	1	1463486249
1372	1372	1	1463365451
1629	1629	1	1463078336
1444	319	1	1464096054
1444	96	1	1464096054
1444	741	1	1464096054
1444	1909	1	1464096054
1444	654	1	1464096054
1444	239	1	1464096054
1444	184	1	1464096054
1444	1147	1	1464096054
1444	56	1	1464096054
996	1874	1	1462343388
996	476	1	1462518798
1802	1706	1	1462379908
996	150	1	1462273810
872	996	1	1462779390
996	872	1	1462440617
704	453	1	1463484137
704	1280	1	1463484137
499	1706	1	1463583962
1802	1706	1	1463143672
996	872	1	1462273397
996	872	1	1462273618
740	740	1	1464084475
1629	1629	1	1463749652
1863	996	1	1462302132
341	1706	1	1462449158
17	996	1	1462544212
1629	1629	1	1462795263
996	1673	1	1463657453
996	532	1	1463489050
1629	1629	1	1462284589
432	996	1	1464086037
996	112	1	1461754943
996	396	1	1462444665
1802	1706	1	1462288138
872	996	1	1463378614
1993	801	1	1462972538
996	872	1	1463658486
1888	996	1	1443613185
499	1706	1	1463756748
1993	801	1	1463468396
122	996	1	1462970975
499	1706	1	1464102353
1673	56	1	1462790628
740	740	1	1461488493
996	872	1	1462441797
996	872	1	1463480898
341	1706	1	1464025123
996	872	1	1462870512
1616	996	1	1462538700
206	1706	1	1464002088
996	1912	1	1462291573
872	996	1	1462769436
872	996	1	1462514967
1629	1629	1	1462980413
996	872	1	1462974123
996	1555	1	1462974123
1629	1629	1	1464041238
1874	996	1	1462366367
58	996	1	1463563443
996	872	1	1462957460
1802	1706	1	1462864645
872	453	1	1462275393
872	996	1	1462275393
1888	996	1	1443544876
1888	996	1	1443615331
633	996	1	1427876970
996	872	1	1461564963
996	1391	1	1463072484
632	996	1	1464059936
1	996	1	1430898964
872	996	1	1462955869
1372	1372	1	1463749420
996	872	1	1463387281
996	155	1	1462943192
1261	1261	1	1463695549
872	996	1	1463659415
996	699	1	1463407578
1888	996	1	1443548511
693	996	1	1463726033
499	1706	1	1463151956
1372	1372	1	1462541991
453	56	1	1462640233
996	155	1	1462877095
1888	996	1	1443614004
341	1706	1	1462435196
872	155	1	1463387237
872	996	1	1463387237
740	740	1	1462269303
341	1706	1	1464080415
499	1706	1	1463843145
1888	996	1	1443615151
872	996	1	1463383886
872	996	1	1462512152
996	872	1	1463376094
996	872	1	1463380668
996	17	1	1462507411
996	1402	1	1464075342
341	1706	1	1462975224
532	1706	1	1463401203
341	1706	1	1462874261
512	512	1	1461552736
996	1606	1	1463829398
996	872	1	1461744261
996	155	1	1461744261
1757	1706	1	1463929711
1888	996	1	1443611030
1629	1629	1	1462978810
1629	1629	1	1462452062
1888	996	1	1443613417
155	872	1	1463393831
155	996	1	1463393831
996	872	1	1462514683
996	1874	1	1462438865
740	740	1	1462788078
996	1863	1	1462199171
872	996	1	1463301165
1470	996	1	1462459801
872	996	1	1462260630
996	872	1	1463136010
1629	1629	1	1463500512
996	872	1	1462770686
1888	996	1	1443615489
1863	996	1	1462220575
1926	996	1	1463736538
996	872	1	1464078749
1888	996	1	1443612216
996	1606	1	1463994425
1621	996	1	1463238547
1888	996	1	1443543827
1629	1629	1	1464016927
1629	1629	1	1463745612
996	240	1	1462431151
1888	996	1	1443550287
1629	1629	1	1462967365
1888	996	1	1443612030
996	1417	1	1463116952
1629	1629	1	1463583295
1863	996	1	1462224440
331	1706	1	1463118473
301	301	1	1462266787
1629	1629	1	1462308791
996	872	1	1463376203
1888	996	1	1443613184
1673	56	1	1463042053
1888	996	1	1443542385
996	872	1	1462454950
996	704	1	1462249244
996	872	1	1463387715
872	996	1	1462433690
872	996	1	1463553416
996	872	1	1462772350
155	996	1	1461830615
996	1863	1	1462277155
740	740	1	1463138167
1629	1629	1	1463665236
996	872	1	1462250756
341	1706	1	1463813368
1888	996	1	1443615492
996	155	1	1463386932
1372	1372	1	1462933812
996	693	1	1463736290
996	150	1	1462964106
996	307	1	1462964106
1	996	1	1437483959
1372	1372	1	1463625038
872	453	1	1462277665
872	996	1	1462277665
155	872	1	1463295956
872	996	1	1463391130
341	1706	1	1463039243
1802	1706	1	1463872571
341	1706	1	1463061107
453	56	1	1462777356
1802	1706	1	1463884088
1629	1629	1	1463000914
1888	996	1	1443612441
996	872	1	1462944007
1802	1706	1	1463531417
1926	396	1	1462447028
1629	1629	1	1462310575
1802	1706	1	1463778872
155	996	1	1462875956
1417	996	1	1463127907
1673	56	1	1462965594
1888	996	1	1443614745
996	872	1	1462431901
1888	996	1	1443615408
872	996	1	1462867002
996	872	1	1462518697
996	1912	1	1462333563
1912	996	1	1462298704
996	872	1	1462281428
1629	1629	1	1463233337
453	56	1	1463460698
1001	453	1	1462871971
1629	1629	1	1462442726
996	1926	1	1463985881
1802	1706	1	1462538702
996	122	1	1462205675
996	1863	1	1462205675
1	996	1	1423651421
1888	996	1	1443614193
1629	1629	1	1462900979
2033	56	1	1462780999
1773	801	1	1463757842
78	1706	1	1463065768
619	1706	1	1463583164
996	155	1	1461922778
996	872	1	1461922778
1802	1706	1	1463391216
872	996	1	1463387218
996	453	1	1462277251
996	872	1	1462785069
872	996	1	1463139811
1888	996	1	1443611822
996	872	1	1462344576
341	1706	1	1463646561
453	56	1	1462855181
1937	1706	1	1463730739
1629	1629	1	1462565994
1888	996	1	1443611202
996	872	1	1463044180
1888	996	1	1443613405
872	996	1	1463055022
1	996	1	1464010388
1629	1629	1	1463150977
996	17	1	1462770415
996	872	1	1463378704
1629	1629	1	1462971167
1888	996	1	1443610589
1888	996	1	1443611467
996	872	1	1462195975
872	996	1	1462784561
1629	1629	1	1463673758
1629	1629	1	1463680833
996	17	1	1462517470
1888	996	1	1443459328
996	872	1	1463135240
996	872	1	1462173178
996	872	1	1463121081
1673	56	1	1462514884
315	1706	1	1463586224
740	740	1	1462441800
1629	1629	1	1462450987
1629	1629	1	1462466745
1888	996	1	1443610226
996	872	1	1462518833
1863	996	1	1462986514
872	996	1	1463380272
1993	801	1	1463473422
396	1926	1	1462450446
996	1863	1	1463052230
996	122	1	1463052230
1888	996	1	1443613775
872	155	1	1463295891
872	872	1	1463461914
1629	1629	1	1463677089
996	872	1	1462969733
1888	996	1	1443612099
1888	996	1	1443528747
872	996	1	1463478538
996	58	1	1463397617
1	996	1	1456988330
996	872	1	1463137807
996	872	1	1461755387
996	872	1	1463387597
996	1912	1	1462342968
1629	1629	1	1462993576
1555	996	1	1462989385
996	872	1	1462450861
1629	1629	1	1463585191
1888	996	1	1443472167
996	872	1	1463627073
996	872	1	1462345420
1629	1629	1	1462394548
1802	1706	1	1464000344
1888	996	1	1443614900
1802	1706	1	1463813750
996	155	1	1462355295
996	872	1	1462355295
122	996	1	1462348296
996	1673	1	1461820582
996	872	1	1462871452
872	996	1	1462433126
872	155	1	1462950087
872	996	1	1462950087
996	112	1	1461825286
499	1706	1	1462633541
453	56	1	1462860636
996	872	1	1463054995
872	996	1	1463462524
996	872	1	1463394838
1888	996	1	1443542913
1629	1629	1	1464101650
996	472	1	1463379641
996	872	1	1462956778
1888	996	1	1443613692
872	996	1	1462774323
1629	1629	1	1463522593
1629	1629	1	1463672471
996	632	1	1464068007
512	512	1	1462416721
499	1706	1	1462547150
1888	996	1	1443613350
82	1706	1	1463520951
872	996	1	1462343411
1937	1706	1	1463131305
1888	996	1	1443612186
1802	1706	1	1462510338
996	872	1	1462261933
996	872	1	1462344182
872	996	1	1462784853
1629	1629	1	1463772951
1629	1629	1	1462796856
1673	56	1	1463373760
1912	1912	1	1463829353
1888	996	1	1443613688
996	872	1	1462860445
1	996	1	1463925030
1863	996	1	1463489693
996	155	1	1461836207
1315	38	1	1463669074
1315	996	1	1463669074
1629	1629	1	1463509555
740	740	1	1463997502
1888	996	1	1443611467
453	56	1	1462523776
1802	1706	1	1463309555
996	472	1	1462375844
872	996	1	1462770594
155	872	1	1463295812
1523	1706	1	1463576431
996	1417	1	1463072745
996	1075	1	1463072745
1773	1361	1	1462195724
1773	801	1	1462195724
996	872	1	1462281666
1802	1706	1	1463560533
996	1621	1	1463548614
1912	996	1	1463391705
1802	1706	1	1462815509
996	872	1	1462504322
1629	1629	1	1462548175
1629	1629	1	1463148180
996	693	1	1462289882
1888	996	1	1443544830
1621	996	1	1463574249
872	453	1	1462454282
872	996	1	1462454282
1629	1629	1	1462476022
996	872	1	1463478213
1888	996	1	1443610583
1372	1372	1	1463020644
996	872	1	1463383834
341	1706	1	1462551647
1888	996	1	1443612500
1444	1629	1	1462642741
872	996	1	1462270649
1888	996	1	1443543080
996	122	1	1463463284
996	1863	1	1463463284
996	1929	1	1463463284
1802	1706	1	1462566500
1888	996	1	1443615308
1888	996	1	1443472804
432	996	1	1463065639
872	996	1	1463387588
1888	996	1	1443615630
996	58	1	1463552275
1802	1706	1	1463148227
996	872	1	1462354267
872	996	1	1462459211
1629	1629	1	1463681891
58	996	1	1463401559
1290	56	1	1462877643
499	1706	1	1462807239
499	1706	1	1463497562
1757	1706	1	1463324809
341	1706	1	1462364885
1226	996	1	1429509651
872	476	1	1462514628
872	858	1	1462514628
996	872	1	1463398138
1888	996	1	1443610398
996	872	1	1463053709
699	996	1	1463432162
1888	996	1	1443612201
872	996	1	1463549635
1629	1629	1	1462300224
996	1926	1	1462280941
996	17	1	1462456941
996	579	1	1461751996
996	872	1	1461751996
872	996	1	1463376022
740	740	1	1463565284
996	1673	1	1463658348
1465	1454	1	1464032394
1888	996	1	1443458539
660	801	1	1462528934
1888	996	1	1443612864
872	996	1	1462770152
872	996	1	1463375855
996	704	1	1462249314
996	1962	1	1461759623
996	1621	1	1463576264
996	1962	1	1461744178
996	872	1	1462513379
1629	1629	1	1463046990
499	1706	1	1462979156
1629	1629	1	1463170667
996	693	1	1463728853
1372	1372	1	1462848237
1673	56	1	1462420651
1629	1629	1	1462483263
523	1901	1	1463438299
1890	1706	1	1463205576
341	1706	1	1462303424
1629	1629	1	1463661088
996	872	1	1463137876
996	872	1	1462943830
1629	1629	1	1463649051
1629	1629	1	1463507964
693	996	1	1462280994
996	872	1	1463385987
872	996	1	1463376122
1802	1706	1	1461525616
1888	996	1	1443615551
996	872	1	1462952636
996	872	1	1462440833
996	872	1	1463475785
453	996	1	1462274835
1629	1629	1	1463774796
872	155	1	1462943241
872	996	1	1462943241
996	872	1	1461593754
1629	1629	1	1462397603
1	996	1	1453880146
1888	996	1	1443471997
740	740	1	1462722960
1888	996	1	1443610988
996	872	1	1463478782
996	872	1	1462797779
341	1706	1	1462958998
1629	1629	1	1464103060
872	996	1	1463474325
996	872	1	1463656517
341	1706	1	1463131668
499	1706	1	1462287961
1888	996	1	1443550230
996	872	1	1462514884
996	872	1	1462871411
996	1863	1	1463464643
1629	1629	1	1463660547
872	996	1	1462958086
1315	1706	1	1463663822
1629	1629	1	1463524006
1888	996	1	1443613185
1888	996	1	1463390456
996	872	1	1464082836
996	1555	1	1462983731
996	872	1	1462983731
996	872	1	1463304543
996	872	1	1462780740
872	996	1	1463055262
17	996	1	1462473693
872	996	1	1463387314
996	872	1	1462773600
996	532	1	1463390809
996	872	1	1462250504
1629	1629	1	1463749377
341	1706	1	1463497549
1629	1629	1	1462287046
996	1727	1	1463072605
996	1564	1	1462272573
1802	1706	1	1463360904
1629	1629	1	1461596415
996	1621	1	1463475139
996	1863	1	1462961423
1673	56	1	1462437573
872	996	1	1463120675
740	740	1	1463322813
996	872	1	1463375489
1629	1629	1	1462466078
996	1673	1	1461756138
996	715	1	1461756138
341	1706	1	1463758108
996	872	1	1462514372
1372	1372	1	1463539554
1888	996	1	1443614408
1629	1629	1	1463769261
996	872	1	1462967672
1417	996	1	1463120821
872	996	1	1463043214
1673	56	1	1464002085
1071	1706	1	1464023604
155	996	1	1462941434
996	872	1	1462253159
740	740	1	1463651985
996	213	1	1462264481
1629	1629	1	1463417705
1888	996	1	1443615492
996	472	1	1462357914
1629	1629	1	1462455158
476	996	1	1462517422
1888	996	1	1443614242
872	996	1	1463657891
996	872	1	1463462555
996	453	1	1462275676
1888	996	1	1443471819
1888	996	1	1443458897
872	996	1	1462859087
341	1706	1	1462373520
693	56	1	1462784509
1629	1629	1	1462390918
1888	996	1	1443543030
396	996	1	1462455250
619	1706	1	1462373489
1912	996	1	1462352261
1757	1706	1	1463670899
1802	1706	1	1463013695
872	155	1	1463054928
872	996	1	1463054928
453	872	1	1462275525
1863	996	1	1462223866
453	56	1	1461566070
996	872	1	1462978225
1629	1629	1	1462909690
1629	1629	1	1464117806
38	996	1	1463658329
1888	996	1	1443614242
532	996	1	1463492701
17	996	1	1462542639
1874	1706	1	1462463818
996	872	1	1463055347
660	801	1	1463745335
1	996	1	1463663614
1629	1629	1	1462907299
1673	56	1	1463053527
996	872	1	1461752012
872	155	1	1461749718
872	996	1	1461749718
996	17	1	1462514844
872	155	1	1463393570
872	996	1	1463393570
1802	1706	1	1462468718
996	872	1	1463376265
996	872	1	1463476617
1888	996	1	1443615152
996	872	1	1462252311
1888	996	1	1443611892
1886	625	1	1462877498
698	1706	1	1463603228
432	996	1	1464083566
996	1926	1	1462871348
1888	996	1	1443612855
872	996	1	1464078487
499	1706	1	1463411151
1727	996	1	1463480382
1629	1629	1	1462904926
1629	1629	1	1463069403
1802	1706	1	1463510723
17	996	1	1462472760
695	1706	1	1463420124
693	1280	1	1463483963
693	56	1	1463483963
1802	1706	1	1463335619
1993	1972	1	1464081332
996	453	1	1462275330
1888	996	1	1443613185
872	996	1	1462345837
1802	1706	1	1462921275
996	693	1	1462287774
996	58	1	1463463254
768	768	1	1464097163
1888	996	1	1443610092
1888	996	1	1443545016
872	996	1	1463475414
1	996	1	1426486510
1280	56	1	1463484022
1280	704	1	1463484022
1280	693	1	1463484022
341	1706	1	1463402428
704	453	1	1462772565
704	56	1	1462772565
1912	996	1	1462611598
996	872	1	1461755526
476	872	1	1462518737
476	996	1	1462518737
155	996	1	1461832092
996	532	1	1463478063
301	301	1	1464045312
1888	996	1	1443543045
762	1	1	1462784709
872	996	1	1463250639
924	1706	1	1463429284
996	872	1	1461822319
996	704	1	1462249919
1629	1629	1	1462567765
1890	1706	1	1463125132
996	872	1	1463026127
1629	1629	1	1463126445
1280	56	1	1463136000
996	1863	1	1463474044
1802	1706	1	1462929905
693	56	1	1462515936
1888	996	1	1443610890
1629	1629	1	1463737371
1888	996	1	1443612197
499	1706	1	1463670355
1629	1629	1	1462543931
315	1706	1	1463424418
1629	1629	1	1464113775
512	512	1	1462511315
872	996	1	1462785128
740	740	1	1463392082
499	1706	1	1463065547
996	699	1	1463377021
996	520	1	1463377021
1621	996	1	1463501287
996	17	1	1462447699
996	155	1	1462876426
996	872	1	1463994292
996	155	1	1463994292
1888	996	1	1443613775
1629	1629	1	1462808250
996	872	1	1462459742
1673	56	1	1463649733
996	872	1	1462868520
996	872	1	1462867959
996	872	1	1462970349
996	155	1	1462941903
341	1706	1	1463148132
1888	996	1	1443528405
1874	996	1	1462464445
1629	1629	1	1464095717
872	996	1	1462943862
1470	996	1	1462453738
1280	56	1	1463483961
155	872	1	1463384384
155	996	1	1463384384
872	996	1	1462273505
996	872	1	1462433603
996	872	1	1463375261
996	1621	1	1463213184
996	872	1	1463474019
619	1706	1	1462977020
1391	996	1	1463150144
996	632	1	1464011072
996	1516	1	1464011072
996	872	1	1462353913
872	996	1	1464083657
301	301	1	1462477394
144	278	1	1461671006
278	441	1	1463984482
1167	278	1	1461595823
341	548	1	1462002304
834	415	1	1462894193
453	56	1	1463457221
453	56	1	1461676007
1629	1629	1	1462287046
2030	548	1	1464114047
1767	1633	1	1462267386
1	453	1	1442402928
1629	1629	1	1462390918
98	704	1	1462518864
1629	1629	1	1463660547
1629	1629	1	1463524006
643	548	1	1462266311
1886	625	1	1462877498
341	548	1	1461661253
740	740	1	1463651985
1445	548	1	1464006567
1629	1629	1	1463507964
1882	530	1	1462525472
1629	1629	1	1463417705
1629	1629	1	1463649051
1629	1629	1	1462455158
1629	1629	1	1463774796
278	1673	1	1462266520
1629	1629	1	1462397603
1629	1629	1	1437672753
1372	1372	1	1461811346
1673	56	1	1464002085
740	740	1	1461750329
278	453	1	1462515048
499	548	1	1462374365
266	266	1	1461686872
1633	1673	1	1462769880
1629	1629	1	1463046990
1629	1629	1	1463769261
1372	1372	1	1462848237
1845	1514	1	1461930750
1845	1123	1	1461930750
1845	559	1	1461930750
1845	165	1	1461930750
1845	1772	1	1461930750
1845	586	1	1461930750
1845	155	1	1461930750
1845	1993	1	1461930750
1845	2012	1	1461930750
1845	120	1	1461930750
1845	1002	1	1461930750
1845	1490	1	1461930750
1845	465	1	1461930750
1845	1084	1	1461930750
1845	1590	1	1461930750
1845	1797	1	1461930750
1845	1667	1	1461930750
1845	557	1	1461930750
1845	1673	1	1461930750
1845	109	1	1461930750
1845	1633	1	1461930750
1845	419	1	1461930750
1845	177	1	1461930750
1845	1623	1	1461930750
1845	1756	1	1461930750
1845	1821	1	1461930750
1845	692	1	1461930750
1845	575	1	1461930750
1845	1434	1	1461930750
1845	1884	1	1461930750
1845	1244	1	1461930750
1845	1851	1	1461930750
1845	1982	1	1461930750
1845	830	1	1461930750
1845	1580	1	1461930750
1845	278	1	1461930750
1845	479	1	1461930750
1673	56	1	1462437573
341	548	1	1462178090
1629	1629	1	1461833851
740	740	1	1463322813
1157	278	1	1464098611
1061	278	1	1461747877
69	278	1	1463569543
278	1633	1	1462339469
1629	1629	1	1463749377
341	548	1	1463733573
1629	1629	1	1461596415
1167	278	1	1461855983
715	278	1	1463484180
1167	278	1	1463311929
693	1633	1	1464001115
693	2033	1	1464001115
693	453	1	1464001115
693	715	1	1464001115
693	278	1	1464001115
278	901	1	1462879419
1157	278	1	1464098485
266	266	1	1461678957
245	278	1	1462265827
901	548	1	1463398015
1629	1629	1	1461939267
499	548	1	1462115142
278	704	1	1462524064
1629	1629	1	1464103060
1576	278	1	1462776033
1629	1629	1	1461713186
740	740	1	1462722960
278	470	1	1462776250
278	98	1	1462776250
1629	1629	1	1461705079
1157	278	1	1464095524
453	56	1	1462253493
278	901	1	1463456092
278	901	1	1462859405
1629	1629	1	1463661088
499	548	1	1462807237
693	56	1	1462516415
693	693	1	1462516415
1629	1629	1	1462466078
1303	548	1	1463896401
1372	1372	1	1463539554
1629	1629	1	1463170667
1629	1629	1	1462483263
499	548	1	1462460739
278	1633	1	1462640874
278	1673	1	1462340145
1280	56	1	1463483961
1804	548	1	1463150194
704	278	1	1462783205
1	278	1	1463991804
278	1216	1	1463656187
278	1633	1	1462189367
499	548	1	1463843141
740	740	1	1463924923
1673	56	1	1463649733
811	764	1	1462880879
1633	278	1	1462266322
1068	289	1	1462282657
821	821	1	1462207893
901	548	1	1462884941
764	1844	1	1462880795
764	548	1	1462880795
764	480	1	1462880795
764	811	1	1462880795
512	512	1	1462511315
740	740	1	1463392082
278	245	1	1461749468
1123	1361	1	1462950006
1123	801	1	1462950006
1629	1629	1	1463737371
1622	1162	1	1462785940
1622	548	1	1462785940
1629	1629	1	1462543931
1629	1629	1	1463069403
1629	1629	1	1461954242
1280	56	1	1463136000
730	730	1	1461821335
990	548	1	1463378878
1629	1629	1	1462909690
1629	1629	1	1462220242
1629	1629	1	1464117806
512	512	1	1461724594
441	278	1	1462193794
341	548	1	1461920212
1629	1629	1	1461702469
1445	548	1	1462456336
1845	1002	1	1462346175
1633	278	1	1463483386
574	278	1	1463049023
1445	548	1	1463658245
1280	56	1	1463484022
1280	704	1	1463484022
1280	693	1	1463484022
704	453	1	1462772565
704	56	1	1462772565
499	548	1	1462633539
704	98	1	1462276444
1993	1972	1	1464081332
1629	1629	1	1464095717
341	548	1	1461836803
704	56	1	1462117363
1629	1629	1	1461878359
1629	1629	1	1461957354
453	1886	1	1462867196
886	548	1	1461759363
1629	1629	1	1461847611
1629	1629	1	1462904926
1673	278	1	1463482371
460	278	1	1462088786
1629	1629	1	1464113775
693	2033	1	1462859925
693	1925	1	1462859925
693	1499	1	1462859925
693	1527	1	1462859925
693	1633	1	1462859925
693	261	1	1462859925
693	1290	1	1462859925
693	872	1	1462859925
693	278	1	1462859925
693	715	1	1462859925
1372	1372	1	1461937187
453	56	1	1462335640
98	730	1	1461596924
1167	278	1	1462876300
1629	1629	1	1462808250
1629	1629	1	1462728978
1629	1629	1	1462567765
278	1633	1	1461646700
1061	245	1	1461739325
1629	1629	1	1463126445
1673	56	1	1463053527
1629	1629	1	1462907299
660	801	1	1463745335
704	56	1	1461922182
278	480	1	1462870738
278	811	1	1462870738
1216	231	1	1463647668
499	548	1	1463324743
990	548	1	1462360097
278	1844	1	1461764470
353	548	1	1462997192
1629	1629	1	1461776793
480	811	1	1462881361
2030	548	1	1461693738
990	548	1	1462774018
1629	1629	1	1462900979
691	548	1	1461767066
990	548	1	1463656147
278	1157	1	1464065788
499	548	1	1464102351
1673	56	1	1462441514
1673	56	1	1461559772
278	1605	1	1461677261
